,State,Month,Year,Unemployment Rate,Latitude,Longitude,Abbreviation
463,Arizona,February,2017,5,34.048928,-111.093731,AZ
464,Arizona,January,2017,5.3,34.048928,-111.093731,AZ
465,Arizona,December,2016,4.8,34.048928,-111.093731,AZ
466,Arizona,November,2016,4.9,34.048928,-111.093731,AZ
467,Arizona,October,2016,5.3,34.048928,-111.093731,AZ
468,Arizona,September,2016,5.6,34.048928,-111.093731,AZ
469,Arizona,August,2016,5.7,34.048928,-111.093731,AZ
470,Arizona,July,2016,5.8,34.048928,-111.093731,AZ
471,Arizona,June,2016,5.7,34.048928,-111.093731,AZ
472,Arizona,May,2016,5.2,34.048928,-111.093731,AZ
473,Arizona,April,2016,5.3,34.048928,-111.093731,AZ
474,Arizona,March,2016,5.3,34.048928,-111.093731,AZ
475,Arizona,February,2016,5.3,34.048928,-111.093731,AZ
476,Arizona,January,2016,5.6,34.048928,-111.093731,AZ
477,Arkansas,December,2015,4.2,35.20105,-91.831833,AR
478,Arkansas,November,2015,4,35.20105,-91.831833,AR
479,Arkansas,October,2015,4.1,35.20105,-91.831833,AR
480,Arkansas,September,2015,4.4,35.20105,-91.831833,AR
481,Arkansas,August,2015,4.8,35.20105,-91.831833,AR
482,Arkansas,July,2015,5.4,35.20105,-91.831833,AR
483,Arkansas,June,2015,5.4,35.20105,-91.831833,AR
484,Arkansas,May,2015,5.2,35.20105,-91.831833,AR
485,Arkansas,April,2015,5,35.20105,-91.831833,AR
486,Arkansas,March,2015,5.5,35.20105,-91.831833,AR
487,Arkansas,February,2015,6,35.20105,-91.831833,AR
488,Arkansas,January,2015,6.3,35.20105,-91.831833,AR
489,Arkansas,December,2014,5.5,35.20105,-91.831833,AR
490,Arkansas,November,2014,5.3,35.20105,-91.831833,AR
491,Arkansas,October,2014,5.2,35.20105,-91.831833,AR
492,Arkansas,September,2014,5.6,35.20105,-91.831833,AR
493,Arkansas,August,2014,5.9,35.20105,-91.831833,AR
494,Arkansas,July,2014,6.4,35.20105,-91.831833,AR
495,Arkansas,June,2014,6.2,35.20105,-91.831833,AR
496,Arkansas,May,2014,5.9,35.20105,-91.831833,AR
497,Arkansas,April,2014,5.6,35.20105,-91.831833,AR
498,Arkansas,March,2014,6.4,35.20105,-91.831833,AR
499,Arkansas,February,2014,7.1,35.20105,-91.831833,AR
500,Arkansas,January,2014,7.2,35.20105,-91.831833,AR
501,Arkansas,December,2013,6.7,35.20105,-91.831833,AR
502,Arkansas,November,2013,6.5,35.20105,-91.831833,AR
503,Arkansas,October,2013,6.6,35.20105,-91.831833,AR
504,Arkansas,September,2013,6.9,35.20105,-91.831833,AR
505,Arkansas,August,2013,7.1,35.20105,-91.831833,AR
506,Arkansas,July,2013,7.7,35.20105,-91.831833,AR
507,Arkansas,June,2013,7.7,35.20105,-91.831833,AR
508,Arkansas,May,2013,7.3,35.20105,-91.831833,AR
509,Arkansas,April,2013,6.9,35.20105,-91.831833,AR
510,Arkansas,March,2013,7.3,35.20105,-91.831833,AR
511,Arkansas,February,2013,8,35.20105,-91.831833,AR
512,Arkansas,January,2013,8.3,35.20105,-91.831833,AR
513,Arkansas,December,2012,7.4,35.20105,-91.831833,AR
514,Arkansas,November,2012,7,35.20105,-91.831833,AR
515,Arkansas,October,2012,7,35.20105,-91.831833,AR
516,Arkansas,September,2012,7.2,35.20105,-91.831833,AR
517,Arkansas,August,2012,7.5,35.20105,-91.831833,AR
518,Arkansas,July,2012,8,35.20105,-91.831833,AR
519,Arkansas,June,2012,7.8,35.20105,-91.831833,AR
520,Arkansas,May,2012,7.5,35.20105,-91.831833,AR
521,Arkansas,April,2012,7.1,35.20105,-91.831833,AR
522,Arkansas,March,2012,7.6,35.20105,-91.831833,AR
523,Arkansas,February,2012,8.3,35.20105,-91.831833,AR
524,Arkansas,January,2012,8.5,35.20105,-91.831833,AR
525,Arkansas,December,2011,7.8,35.20105,-91.831833,AR
526,Arkansas,November,2011,7.4,35.20105,-91.831833,AR
527,Arkansas,October,2011,7.5,35.20105,-91.831833,AR
528,Arkansas,September,2011,7.9,35.20105,-91.831833,AR
529,Arkansas,August,2011,8.1,35.20105,-91.831833,AR
530,Arkansas,July,2011,8.7,35.20105,-91.831833,AR
531,Arkansas,June,2011,8.6,35.20105,-91.831833,AR
532,Arkansas,May,2011,8.3,35.20105,-91.831833,AR
533,Arkansas,April,2011,8.1,35.20105,-91.831833,AR
534,Arkansas,March,2011,8.6,35.20105,-91.831833,AR
535,Arkansas,February,2011,9.2,35.20105,-91.831833,AR
536,Arkansas,January,2011,9.5,35.20105,-91.831833,AR
537,Arkansas,December,2010,8.2,35.20105,-91.831833,AR
538,Arkansas,November,2010,7.9,35.20105,-91.831833,AR
539,Arkansas,October,2010,7.6,35.20105,-91.831833,AR
540,Arkansas,September,2010,7.9,35.20105,-91.831833,AR
541,Arkansas,August,2010,8.1,35.20105,-91.831833,AR
542,Arkansas,July,2010,8.4,35.20105,-91.831833,AR
543,Arkansas,June,2010,8.1,35.20105,-91.831833,AR
544,Arkansas,May,2010,8,35.20105,-91.831833,AR
545,Arkansas,April,2010,7.8,35.20105,-91.831833,AR
546,Arkansas,March,2010,8.3,35.20105,-91.831833,AR
547,Arkansas,February,2010,9,35.20105,-91.831833,AR
548,Arkansas,January,2010,9,35.20105,-91.831833,AR
549,Arkansas,December,2009,8.1,35.20105,-91.831833,AR
550,Arkansas,November,2009,7.6,35.20105,-91.831833,AR
551,Arkansas,October,2009,7.6,35.20105,-91.831833,AR
552,Arkansas,September,2009,7.6,35.20105,-91.831833,AR
553,Arkansas,August,2009,7.7,35.20105,-91.831833,AR
554,Arkansas,July,2009,8.2,35.20105,-91.831833,AR
555,Arkansas,June,2009,8.1,35.20105,-91.831833,AR
556,Arkansas,May,2009,7.9,35.20105,-91.831833,AR
557,Arkansas,April,2009,7.5,35.20105,-91.831833,AR
558,Arkansas,March,2009,7.8,35.20105,-91.831833,AR
559,Arkansas,February,2009,8.1,35.20105,-91.831833,AR
560,Arkansas,January,2009,8,35.20105,-91.831833,AR
561,Arkansas,December,2008,6.6,35.20105,-91.831833,AR
562,Arkansas,November,2008,5.9,35.20105,-91.831833,AR
563,Arkansas,October,2008,5.4,35.20105,-91.831833,AR
564,Arkansas,September,2008,5.4,35.20105,-91.831833,AR
565,Arkansas,August,2008,5.4,35.20105,-91.831833,AR
566,Arkansas,July,2008,5.6,35.20105,-91.831833,AR
567,Arkansas,June,2008,5.4,35.20105,-91.831833,AR
568,Arkansas,May,2008,5.1,35.20105,-91.831833,AR
569,Arkansas,April,2008,4.7,35.20105,-91.831833,AR
570,Arkansas,March,2008,5,35.20105,-91.831833,AR
571,Arkansas,February,2008,5.4,35.20105,-91.831833,AR
572,Arkansas,January,2008,5.7,35.20105,-91.831833,AR
573,Arkansas,December,2007,5.2,35.20105,-91.831833,AR
574,Arkansas,November,2007,4.8,35.20105,-91.831833,AR
575,Arkansas,October,2007,4.7,35.20105,-91.831833,AR
576,Arkansas,September,2007,5.1,35.20105,-91.831833,AR
577,Arkansas,August,2007,5.2,35.20105,-91.831833,AR
578,Arkansas,July,2007,5.9,35.20105,-91.831833,AR
579,Arkansas,June,2007,5.6,35.20105,-91.831833,AR
580,Arkansas,May,2007,5.3,35.20105,-91.831833,AR
581,Arkansas,April,2007,5,35.20105,-91.831833,AR
582,Arkansas,March,2007,5.2,35.20105,-91.831833,AR
583,Arkansas,February,2007,5.8,35.20105,-91.831833,AR
584,Arkansas,January,2007,5.9,35.20105,-91.831833,AR
585,Arkansas,March,2020,4.7,35.20105,-91.831833,AR
586,Arkansas,February,2020,3.9,35.20105,-91.831833,AR
587,Arkansas,January,2020,4.1,35.20105,-91.831833,AR
588,Arkansas,December,2019,3.4,35.20105,-91.831833,AR
589,Arkansas,November,2019,3.1,35.20105,-91.831833,AR
590,Arkansas,October,2019,3.1,35.20105,-91.831833,AR
591,Arkansas,September,2019,3.3,35.20105,-91.831833,AR
592,Arkansas,August,2019,3.6,35.20105,-91.831833,AR
593,Arkansas,July,2019,4.1,35.20105,-91.831833,AR
594,Arkansas,June,2019,3.8,35.20105,-91.831833,AR
595,Arkansas,May,2019,3.4,35.20105,-91.831833,AR
596,Arkansas,April,2019,3,35.20105,-91.831833,AR
597,Arkansas,March,2019,3.5,35.20105,-91.831833,AR
598,Arkansas,February,2019,4.1,35.20105,-91.831833,AR
599,Arkansas,January,2019,4.2,35.20105,-91.831833,AR
600,Arkansas,December,2018,3.5,35.20105,-91.831833,AR
601,Arkansas,November,2018,3.1,35.20105,-91.831833,AR
602,Arkansas,October,2018,3.2,35.20105,-91.831833,AR
603,Arkansas,September,2018,3.4,35.20105,-91.831833,AR
604,Arkansas,August,2018,3.6,35.20105,-91.831833,AR
605,Arkansas,July,2018,4,35.20105,-91.831833,AR
606,Arkansas,June,2018,3.9,35.20105,-91.831833,AR
607,Arkansas,May,2018,3.5,35.20105,-91.831833,AR
608,Arkansas,April,2018,3.3,35.20105,-91.831833,AR
609,Arkansas,March,2018,3.7,35.20105,-91.831833,AR
610,Arkansas,February,2018,4.3,35.20105,-91.831833,AR
611,Arkansas,January,2018,4.3,35.20105,-91.831833,AR
612,Arkansas,December,2017,3.6,35.20105,-91.831833,AR
613,Arkansas,November,2017,3.3,35.20105,-91.831833,AR
614,Arkansas,October,2017,3.2,35.20105,-91.831833,AR
615,Arkansas,September,2017,3.5,35.20105,-91.831833,AR
616,Arkansas,August,2017,3.9,35.20105,-91.831833,AR
617,Arkansas,July,2017,4.2,35.20105,-91.831833,AR
618,Arkansas,June,2017,3.9,35.20105,-91.831833,AR
619,Arkansas,May,2017,3.5,35.20105,-91.831833,AR
620,Arkansas,April,2017,3.2,35.20105,-91.831833,AR
621,Arkansas,March,2017,3.5,35.20105,-91.831833,AR
622,Arkansas,February,2017,4.2,35.20105,-91.831833,AR
623,Arkansas,January,2017,4.3,35.20105,-91.831833,AR
624,Arkansas,December,2016,3.6,35.20105,-91.831833,AR
625,Arkansas,November,2016,3.3,35.20105,-91.831833,AR
626,Arkansas,October,2016,3.4,35.20105,-91.831833,AR
627,Arkansas,September,2016,3.7,35.20105,-91.831833,AR
628,Arkansas,August,2016,4,35.20105,-91.831833,AR
629,Arkansas,July,2016,4.4,35.20105,-91.831833,AR
630,Arkansas,June,2016,4.3,35.20105,-91.831833,AR
631,Arkansas,May,2016,3.8,35.20105,-91.831833,AR
632,Arkansas,April,2016,3.6,35.20105,-91.831833,AR
633,Arkansas,March,2016,4.1,35.20105,-91.831833,AR
634,Arkansas,February,2016,4.7,35.20105,-91.831833,AR
635,Arkansas,January,2016,4.8,35.20105,-91.831833,AR
636,California,December,2015,5.6,36.778261,-119.417932,CA
637,California,November,2015,5.7,36.778261,-119.417932,CA
638,California,October,2015,5.7,36.778261,-119.417932,CA
639,California,September,2015,5.7,36.778261,-119.417932,CA
640,California,August,2015,6.1,36.778261,-119.417932,CA
641,California,July,2015,6.5,36.778261,-119.417932,CA
642,California,June,2015,6.3,36.778261,-119.417932,CA
643,California,May,2015,6.1,36.778261,-119.417932,CA
644,California,April,2015,6.1,36.778261,-119.417932,CA
645,California,March,2015,6.6,36.778261,-119.417932,CA
646,California,February,2015,6.8,36.778261,-119.417932,CA
647,California,January,2015,7.2,36.778261,-119.417932,CA
648,California,December,2014,6.6,36.778261,-119.417932,CA
649,California,November,2014,6.9,36.778261,-119.417932,CA
650,California,October,2014,6.9,36.778261,-119.417932,CA
651,California,September,2014,7,36.778261,-119.417932,CA
652,California,August,2014,7.6,36.778261,-119.417932,CA
653,California,July,2014,8,36.778261,-119.417932,CA
654,California,June,2014,7.5,36.778261,-119.417932,CA
655,California,May,2014,7.2,36.778261,-119.417932,CA
656,California,April,2014,7.3,36.778261,-119.417932,CA
657,California,March,2014,8.2,36.778261,-119.417932,CA
658,California,February,2014,8.4,36.778261,-119.417932,CA
659,California,January,2014,8.4,36.778261,-119.417932,CA
660,California,December,2013,8,36.778261,-119.417932,CA
661,California,November,2013,8.2,36.778261,-119.417932,CA
662,California,October,2013,8.5,36.778261,-119.417932,CA
663,California,September,2013,8.5,36.778261,-119.417932,CA
664,California,August,2013,8.9,36.778261,-119.417932,CA
665,California,July,2013,9.4,36.778261,-119.417932,CA
666,California,June,2013,9.2,36.778261,-119.417932,CA
667,California,May,2013,8.6,36.778261,-119.417932,CA
668,California,April,2013,8.7,36.778261,-119.417932,CA
669,California,March,2013,9.3,36.778261,-119.417932,CA
670,California,February,2013,9.7,36.778261,-119.417932,CA
671,California,January,2013,10.2,36.778261,-119.417932,CA
672,California,December,2012,9.6,36.778261,-119.417932,CA
673,California,November,2012,9.5,36.778261,-119.417932,CA
674,California,October,2012,9.7,36.778261,-119.417932,CA
675,California,September,2012,9.6,36.778261,-119.417932,CA
676,California,August,2012,10.4,36.778261,-119.417932,CA
677,California,July,2012,10.9,36.778261,-119.417932,CA
678,California,June,2012,10.6,36.778261,-119.417932,CA
679,California,May,2012,10.2,36.778261,-119.417932,CA
680,California,April,2012,10.3,36.778261,-119.417932,CA
681,California,March,2012,11,36.778261,-119.417932,CA
682,California,February,2012,11.3,36.778261,-119.417932,CA
683,California,January,2012,11.4,36.778261,-119.417932,CA
684,California,December,2011,11,36.778261,-119.417932,CA
685,California,November,2011,11,36.778261,-119.417932,CA
686,California,October,2011,11.3,36.778261,-119.417932,CA
687,California,September,2011,11.5,36.778261,-119.417932,CA
688,California,August,2011,11.9,36.778261,-119.417932,CA
689,California,July,2011,12.2,36.778261,-119.417932,CA
690,California,June,2011,12,36.778261,-119.417932,CA
691,California,May,2011,11.3,36.778261,-119.417932,CA
692,California,April,2011,11.5,36.778261,-119.417932,CA
693,California,March,2011,12.1,36.778261,-119.417932,CA
694,California,February,2011,12.2,36.778261,-119.417932,CA
695,California,January,2011,12.6,36.778261,-119.417932,CA
696,California,December,2010,12.1,36.778261,-119.417932,CA
697,California,November,2010,12.3,36.778261,-119.417932,CA
698,California,October,2010,11.9,36.778261,-119.417932,CA
699,California,September,2010,11.9,36.778261,-119.417932,CA
700,California,August,2010,12.3,36.778261,-119.417932,CA
701,California,July,2010,12.6,36.778261,-119.417932,CA
702,California,June,2010,12,36.778261,-119.417932,CA
703,California,May,2010,11.7,36.778261,-119.417932,CA
704,California,April,2010,12,36.778261,-119.417932,CA
705,California,March,2010,12.6,36.778261,-119.417932,CA
706,California,February,2010,12.6,36.778261,-119.417932,CA
707,California,January,2010,12.7,36.778261,-119.417932,CA
708,California,December,2009,11.8,36.778261,-119.417932,CA
709,California,November,2009,11.7,36.778261,-119.417932,CA
710,California,October,2009,11.6,36.778261,-119.417932,CA
711,California,September,2009,11.4,36.778261,-119.417932,CA
712,California,August,2009,11.5,36.778261,-119.417932,CA
713,California,July,2009,11.7,36.778261,-119.417932,CA
714,California,June,2009,11.3,36.778261,-119.417932,CA
715,California,May,2009,10.6,36.778261,-119.417932,CA
716,California,April,2009,10.4,36.778261,-119.417932,CA
717,California,March,2009,10.9,36.778261,-119.417932,CA
718,California,February,2009,10.6,36.778261,-119.417932,CA
719,California,January,2009,10.2,36.778261,-119.417932,CA
720,California,December,2008,9,36.778261,-119.417932,CA
721,California,November,2008,8.4,36.778261,-119.417932,CA
722,California,October,2008,8,36.778261,-119.417932,CA
723,California,September,2008,7.7,36.778261,-119.417932,CA
724,California,August,2008,7.8,36.778261,-119.417932,CA
725,California,July,2008,7.6,36.778261,-119.417932,CA
726,California,June,2008,7,36.778261,-119.417932,CA
727,California,May,2008,6.4,36.778261,-119.417932,CA
728,California,April,2008,6.1,36.778261,-119.417932,CA
729,California,March,2008,6.6,36.778261,-119.417932,CA
730,California,February,2008,6.3,36.778261,-119.417932,CA
731,California,January,2008,6.4,36.778261,-119.417932,CA
732,California,December,2007,5.9,36.778261,-119.417932,CA
733,California,November,2007,5.6,36.778261,-119.417932,CA
734,California,October,2007,5.4,36.778261,-119.417932,CA
735,California,September,2007,5.3,36.778261,-119.417932,CA
736,California,August,2007,5.4,36.778261,-119.417932,CA
737,California,July,2007,5.7,36.778261,-119.417932,CA
738,California,June,2007,5.3,36.778261,-119.417932,CA
739,California,May,2007,4.8,36.778261,-119.417932,CA
740,California,April,2007,5,36.778261,-119.417932,CA
741,California,March,2007,5.2,36.778261,-119.417932,CA
742,California,February,2007,5.4,36.778261,-119.417932,CA
743,California,January,2007,5.5,36.778261,-119.417932,CA
744,California,March,2020,5.6,36.778261,-119.417932,CA
745,California,February,2020,4.3,36.778261,-119.417932,CA
746,California,January,2020,4.3,36.778261,-119.417932,CA
747,California,December,2019,3.7,36.778261,-119.417932,CA
748,California,November,2019,3.7,36.778261,-119.417932,CA
749,California,October,2019,3.7,36.778261,-119.417932,CA
750,California,September,2019,3.6,36.778261,-119.417932,CA
751,California,August,2019,4.2,36.778261,-119.417932,CA
752,California,July,2019,4.4,36.778261,-119.417932,CA
753,California,June,2019,4.1,36.778261,-119.417932,CA
754,California,May,2019,3.6,36.778261,-119.417932,CA
755,California,April,2019,3.8,36.778261,-119.417932,CA
756,California,March,2019,4.5,36.778261,-119.417932,CA
757,California,February,2019,4.5,36.778261,-119.417932,CA
758,California,January,2019,4.8,36.778261,-119.417932,CA
759,California,December,2018,4.2,36.778261,-119.417932,CA
760,California,November,2018,4,36.778261,-119.417932,CA
761,California,October,2018,4,36.778261,-119.417932,CA
762,California,September,2018,3.9,36.778261,-119.417932,CA
763,California,August,2018,4.4,36.778261,-119.417932,CA
764,California,July,2018,4.5,36.778261,-119.417932,CA
765,California,June,2018,4.4,36.778261,-119.417932,CA
766,California,May,2018,3.7,36.778261,-119.417932,CA
767,California,April,2018,4,36.778261,-119.417932,CA
768,California,March,2018,4.5,36.778261,-119.417932,CA
769,California,February,2018,4.6,36.778261,-119.417932,CA
770,California,January,2018,4.7,36.778261,-119.417932,CA
771,California,December,2017,4.3,36.778261,-119.417932,CA
772,California,November,2017,4.3,36.778261,-119.417932,CA
773,California,October,2017,4.3,36.778261,-119.417932,CA
774,California,September,2017,4.4,36.778261,-119.417932,CA
775,California,August,2017,5,36.778261,-119.417932,CA
776,California,July,2017,5.1,36.778261,-119.417932,CA
777,California,June,2017,4.9,36.778261,-119.417932,CA
778,California,May,2017,4.4,36.778261,-119.417932,CA
779,California,April,2017,4.7,36.778261,-119.417932,CA
780,California,March,2017,5.1,36.778261,-119.417932,CA
781,California,February,2017,5.4,36.778261,-119.417932,CA
782,California,January,2017,5.6,36.778261,-119.417932,CA
783,California,December,2016,5.1,36.778261,-119.417932,CA
784,California,November,2016,5.1,36.778261,-119.417932,CA
785,California,October,2016,5.3,36.778261,-119.417932,CA
786,California,September,2016,5.3,36.778261,-119.417932,CA
787,California,August,2016,5.6,36.778261,-119.417932,CA
788,California,July,2016,5.8,36.778261,-119.417932,CA
789,California,June,2016,5.6,36.778261,-119.417932,CA
790,California,May,2016,5,36.778261,-119.417932,CA
791,California,April,2016,5.3,36.778261,-119.417932,CA
792,California,March,2016,5.8,36.778261,-119.417932,CA
793,California,February,2016,5.8,36.778261,-119.417932,CA
794,California,January,2016,5.9,36.778261,-119.417932,CA
795,Colorado,December,2015,3.4,39.550051,-105.782067,CO
796,Colorado,November,2015,3.4,39.550051,-105.782067,CO
797,Colorado,October,2015,3.3,39.550051,-105.782067,CO
798,Colorado,September,2015,3.3,39.550051,-105.782067,CO
799,Colorado,August,2015,3.5,39.550051,-105.782067,CO
800,Colorado,July,2015,3.8,39.550051,-105.782067,CO
801,Colorado,June,2015,4.1,39.550051,-105.782067,CO
802,Colorado,May,2015,4,39.550051,-105.782067,CO
803,Colorado,April,2015,4,39.550051,-105.782067,CO
804,Colorado,March,2015,4.5,39.550051,-105.782067,CO
805,Colorado,February,2015,4.6,39.550051,-105.782067,CO
806,Colorado,January,2015,4.8,39.550051,-105.782067,CO
807,Colorado,December,2014,4.1,39.550051,-105.782067,CO
808,Colorado,November,2014,4.2,39.550051,-105.782067,CO
809,Colorado,October,2014,4.1,39.550051,-105.782067,CO
810,Colorado,September,2014,4.1,39.550051,-105.782067,CO
811,Colorado,August,2014,4.5,39.550051,-105.782067,CO
812,Colorado,July,2014,4.8,39.550051,-105.782067,CO
813,Colorado,June,2014,5,39.550051,-105.782067,CO
814,Colorado,May,2014,5,39.550051,-105.782067,CO
815,Colorado,April,2014,5.4,39.550051,-105.782067,CO
816,Colorado,March,2014,6,39.550051,-105.782067,CO
817,Colorado,February,2014,6.3,39.550051,-105.782067,CO
818,Colorado,January,2014,6.4,39.550051,-105.782067,CO
819,Colorado,December,2013,5.9,39.550051,-105.782067,CO
820,Colorado,November,2013,6,39.550051,-105.782067,CO
821,Colorado,October,2013,6.2,39.550051,-105.782067,CO
822,Colorado,September,2013,6.2,39.550051,-105.782067,CO
823,Colorado,August,2013,6.4,39.550051,-105.782067,CO
824,Colorado,July,2013,6.8,39.550051,-105.782067,CO
825,Colorado,June,2013,7.3,39.550051,-105.782067,CO
826,Colorado,May,2013,7,39.550051,-105.782067,CO
827,Colorado,April,2013,7.1,39.550051,-105.782067,CO
828,Colorado,March,2013,7.5,39.550051,-105.782067,CO
829,Colorado,February,2013,7.9,39.550051,-105.782067,CO
830,Colorado,January,2013,8,39.550051,-105.782067,CO
831,Colorado,December,2012,7.3,39.550051,-105.782067,CO
832,Colorado,November,2012,7.3,39.550051,-105.782067,CO
